,entities,start_tokens,end_tokens,start_chars,end_chars,text,pmid,lf_chemicals_distsv,lf_disease_distsv,olabel,orig_index,label,prob_0,prob_1
2602,Phenylpropanolamine,5,6,23,42,Case report: Dexatrim (Phenylpropanolamine) as a cause of myocardial infarction.,12734532_0,-1,-1,-1,2602,-1,0.99950397,0.0004960582
2603,Phenylpropanolamine,5,6,23,42,Case report: Dexatrim (Phenylpropanolamine) as a cause of myocardial infarction.,12734532_0,-1,-1,-1,2603,-1,0.99950397,0.0004960582
2604,myocardial infarction,11,13,58,79,Case report: Dexatrim (Phenylpropanolamine) as a cause of myocardial infarction.,12734532_0,-1,-1,-1,2604,-1,0.00053585763,0.9994641
2605,Phenylpropanolamine,0,1,0,19,Phenylpropanolamine (PPA) is a sympathetic amine used in over-the-counter cold remedies and weight-control preparations worldwide.,12734532_1,-1,-1,-1,2605,-1,0.9995028,0.00049724546
2606,Phenylpropanolamine,0,1,0,19,Phenylpropanolamine (PPA) is a sympathetic amine used in over-the-counter cold remedies and weight-control preparations worldwide.,12734532_1,-1,-1,-1,2606,-1,0.9995028,0.00049724546
2607,PPA,2,3,21,24,Phenylpropanolamine (PPA) is a sympathetic amine used in over-the-counter cold remedies and weight-control preparations worldwide.,12734532_1,-1,-1,-1,2607,-1,0.99832255,0.0016774388
2609,hemorrhagic strokes,9,11,59,78,Its use has been associated with hypertensive episodes and hemorrhagic strokes in younger women.,12734532_2,-1,-1,-1,2609,-1,0.00053455116,0.9994654
2610,PPA,7,8,41,44,"Several reports have linked the abuse of PPA with myocardial injury, especially when overdose is involved.",12734532_3,-1,-1,-1,2610,-1,0.98908126,0.0109187225
2614,PPA,10,11,44,47,"In addition, we review the 7 other cases of PPA related myocardial injury that have been reported so far.",12734532_5,-1,-1,-1,2614,-1,0.7527302,0.24726982
2616,PPA,16,17,97,100,"Physicians and patients should be alert to the potential cardiac risk associated with the use of PPA, even at doses generally considered to be safe.",12734532_6,-1,-1,-1,2616,-1,0.998708,0.0012919428
2617,creatine kinase,5,7,37,52,Differential diagnosis of high serum creatine kinase levels in systemic lupus erythematosus.,12739036_0,-1,-1,-1,2617,-1,0.9994604,0.0005395528
2622,creatine kinase,7,9,37,52,"At the same time, slightly increased creatine kinase (CK) levels were noted.",12739036_4,-1,-1,-1,2622,-1,0.99943036,0.0005696198
2624,muscular weakness,11,13,66,83,"The CK increase persisted, however, and she developed progressive muscular weakness and muscular atrophy.",12739036_6,-1,-1,-1,2624,-1,0.000542062,0.9994579
2625,muscular atrophy,14,16,88,104,"The CK increase persisted, however, and she developed progressive muscular weakness and muscular atrophy.",12739036_6,-1,-1,-1,2625,-1,0.00054321514,0.9994568
2629,sleep deprivation,3,5,24,41,Seizure associated with sleep deprivation and sustained-release bupropion.,12745515_0,-1,-1,-1,2629,-1,0.0007091505,0.9992908
2633,sleep deprivation,13,15,101,118,This case report describes a generalized seizure associated with sustained-release bupropion use and sleep deprivation.,12745515_1,-1,-1,-1,2633,-1,0.00063238665,0.99936765
2639,sleep deprivation,3,5,16,33,We suggest that sleep deprivation may add to the risk of bupropion-associated seizures.,12745515_5,-1,-1,-1,2639,-1,0.0044715297,0.9955285
2642,status epilepticus,11,13,93,111,Estrogens protect ovariectomized rats from hippocampal injury induced by kainic acid-induced status epilepticus (SE).,12757899_1,-1,-1,-1,2642,-1,0.00052782596,0.9994722
2643,SE,14,15,113,115,Estrogens protect ovariectomized rats from hippocampal injury induced by kainic acid-induced status epilepticus (SE).,12757899_1,-1,-1,-1,2643,-1,0.0012422326,0.9987577
2644,SE,16,17,130,132,We compared the effects of 17beta-estradiol in adult male and ovariectomized female rats subjected to lithium-pilocarpine-induced SE.,12757899_2,-1,-1,-1,2644,-1,0.00063628156,0.9993637
2645,SE,0,1,0,2,SE was induced 20 h following the second injection and terminated 3 h later.,12757899_4,-1,-1,-1,2645,-1,0.09107443,0.9089256
2646,h,4,5,18,19,SE was induced 20 h following the second injection and terminated 3 h later.,12757899_4,-1,-1,-1,2646,-1,0.00791278,0.9920872
2647,h,12,13,68,69,SE was induced 20 h following the second injection and terminated 3 h later.,12757899_4,-1,-1,-1,2647,-1,0.0062832655,0.9937168
2648,SE,14,15,88,90,The extent of silver-stained CA3 and CA1 hippocampal neurons was evaluated 2 days after SE.,12757899_5,-1,-1,-1,2648,-1,0.033823486,0.9661765
2666,h,2,3,6,7,"At 48 h after surgery, 12 patients in both groups still suffered from myalgia (not significant).",12760988_6,-1,-1,-1,2666,-1,0.049997535,0.95000243
2680,growth hormone,9,11,64,78,Acromegaly is an endocrine disorder caused by chronic excessive growth hormone secretion from the anterior pituitary gland.,12789195_1,-1,-1,-1,2680,-1,0.8579366,0.14206342
2682,growth hormone,19,21,113,127,"Pseudoacromegaly, on the other hand, is the presence of similar acromegaloid features in the absence of elevated growth hormone or insulin-like growth factor levels.",12789195_3,-1,-1,-1,2682,-1,0.97624546,0.023754574
2692,SE,24,25,100,102,"At six months post-CAB, patients with severe anemia had a Hb mean value of 10.2 +/- 0.1 g/dl (X +/- SE), whereas the other patients had mild anemia with Hb mean value of 13.2 +/- 0.17 (X +/- SE).",12820454_10,-1,-1,-1,2692,-1,0.17596,0.82403994
2694,SE,47,48,191,193,"At six months post-CAB, patients with severe anemia had a Hb mean value of 10.2 +/- 0.1 g/dl (X +/- SE), whereas the other patients had mild anemia with Hb mean value of 13.2 +/- 0.17 (X +/- SE).",12820454_10,-1,-1,-1,2694,-1,0.18086565,0.8191344
2705,body weight,14,16,57,68,"Oral administration of lindane (2.5, 5, 10 and 15 mg/kg, body weight) for 5 days was found to produce a dose-dependent increase in the activity of P450 dependent 7-ethoxyresorufin-O-deethylase (EROD), 7-pentoxyresorufin-O-dealkylase (PROD) and N-nitrosodimethylamine demethylase (NDMA-d) in rat brain and liver.",12842176_1,-1,-1,-1,2705,-1,0.0009147592,0.9990852
2714,cobalt chloride,11,13,71,86,"Similarly, when the P450-mediated metabolism of lindane was blocked by cobalt chloride incidence of convulsions was increased in animals treated with lindane indicating that lindane per se or its metabolites formed by PB or ethanol inducible P450 isoenzymes are involved in its neurobehavioral toxicity.",12842176_7,-1,-1,-1,2714,-1,0.99947506,0.00052491116
2718,se,27,28,186,188,"Similarly, when the P450-mediated metabolism of lindane was blocked by cobalt chloride incidence of convulsions was increased in animals treated with lindane indicating that lindane per se or its metabolites formed by PB or ethanol inducible P450 isoenzymes are involved in its neurobehavioral toxicity.",12842176_7,-1,-1,-1,2718,-1,0.017979372,0.9820207
2721,venous thromboembolism,5,7,34,56,Absolute and attributable risk of venous thromboembolism in women on combined cyproterone acetate and ethinylestradiol.,12851669_0,-1,-1,-1,2721,-1,0.0005264131,0.99947363
2722,cyproterone acetate,11,13,78,97,Absolute and attributable risk of venous thromboembolism in women on combined cyproterone acetate and ethinylestradiol.,12851669_0,-1,-1,-1,2722,-1,0.99950933,0.0004906918
2723,venous thromboembolism,8,10,49,71,"OBJECTIVE: To achieve absolute risk estimates of venous thromboembolism (VTE) among women on cyproterone acetate plus ethinylestradiol (CPA/EE), and among women on combined oral contraceptives (COCs).",12851669_1,-1,-1,-1,2723,-1,0.0005319995,0.999468
2724,VTE,11,12,73,76,"OBJECTIVE: To achieve absolute risk estimates of venous thromboembolism (VTE) among women on cyproterone acetate plus ethinylestradiol (CPA/EE), and among women on combined oral contraceptives (COCs).",12851669_1,-1,-1,-1,2724,-1,0.00053661433,0.9994634
2725,cyproterone acetate,16,18,93,112,"OBJECTIVE: To achieve absolute risk estimates of venous thromboembolism (VTE) among women on cyproterone acetate plus ethinylestradiol (CPA/EE), and among women on combined oral contraceptives (COCs).",12851669_1,-1,-1,-1,2725,-1,0.99949837,0.0005016178
2727,VTE,36,37,168,171,"METHODS: From the Danish National Register of Patients (NRP), 1996 to 1998, the records of 1.1 million Danish women, ages 15 to 44 years, were searched for evidence of VTE.",12851669_2,-1,-1,-1,2727,-1,0.0005454255,0.99945456
2728,VTE,17,18,78,81,"RESULTS: During the time frame of the study, 330 women were found to have had VTE while on COCs.",12851669_5,-1,-1,-1,2728,-1,0.0005444695,0.9994555
2729,VTE,5,6,35,38,"The corresponding absolute risk of VTE was 3.4 (range, 3.1-3.8) per 10 000 women years among the women on COCs, 4.2 (range, 3.2-5.2) per 10 000 women years among women on levonorgestrel-containing COCs, and 3.1 (range, 1.3-4.9) per 10 000 women years among the women on CPA/EE.",12851669_8,-1,-1,-1,2729,-1,0.00054801174,0.99945194
2730,VTE,9,10,53,56,CONCLUSION: Our results suggest the absolute risk of VTE among Danish women on COCs is similar to that among women taking CPA/EE.,12851669_9,-1,-1,-1,2730,-1,0.00054291595,0.99945706
2735,ASA,5,6,31,34,"Aspirin (acetylsalicylic acid [ASA]), an irreversible cyclooxygenase 1 and 2 inhibitor, induces developmental anomalies when administered to Wistar rats on gestational day (GD) 9, 10, or 11 (Kimmel CA, Wilson JG, Schumacher HJ.",12852481_2,-1,-1,-1,2735,-1,0.9994036,0.0005963902
2736,ASA,4,5,23,26,There are no published ASA studies using the multiple dosing paradigm of GDs 6 to 17.,12852481_4,-1,-1,-1,2736,-1,0.013660125,0.9863399
2737,ASA,18,19,108,111,"Objectives of the current study were to compare results between Sprague-Dawley (SD) and Wistar strains when ASA is administered on GD 9, 10, or 11; to compare the malformation patterns following single and multiple dosings during organogenesis in SD rats; and to test the hypothesis that maternal gastrointestinal toxicity confounds the detection of low incidence malformations with ASA when a multiple dosing paradigm is used.",12852481_5,-1,-1,-1,2737,-1,0.10656015,0.8934399
2739,ASA,63,64,383,386,"Objectives of the current study were to compare results between Sprague-Dawley (SD) and Wistar strains when ASA is administered on GD 9, 10, or 11; to compare the malformation patterns following single and multiple dosings during organogenesis in SD rats; and to test the hypothesis that maternal gastrointestinal toxicity confounds the detection of low incidence malformations with ASA when a multiple dosing paradigm is used.",12852481_5,-1,-1,-1,2739,-1,0.21958636,0.7804137
2740,ASA,2,3,9,12,"METHODS: ASA was administered as a single dose on GD 9 (0, 250, 500, or 625 mg/kg), 10 (0, 500, 625, or 750 mg/kg), or 11 (0, 500, 750, or 1000 mg/kg) and from GD 6 to GD 17 (0, 50, 125, or 250 mg/kg a day) in the multiple dose study to SD rats.",12852481_6,-1,-1,-1,2740,-1,0.9910947,0.008905228
2741,ASA,57,58,281,284,"RESULTS: The literature evaluation suggested that NSAIDs induce ventricular septal defects (VSDs) and midline defects (MDs) in rats and diaphragmatic hernia (DH), MDs, and VSDs in rabbits (Cook JC et al., 2003); hence, the present study focused on these malformations, even though ASA induces several other low-incidence malformations.",12852481_8,-1,-1,-1,2741,-1,0.9991743,0.0008256768
2742,ASA,6,7,47,50,Variations and malformations were similar when ASA was administered as a single dose or during the period of organogenesis (GDs 6 to 17).,12852481_13,-1,-1,-1,2742,-1,0.99934775,0.00065222755
2743,ASA,38,39,211,214,"It was also evident that, by titrating the dose to achieve a maximum tolerated dose, malformations that normally occur at low incidence, as reported from previous single dose studies, could also be induced with ASA given at multiple doses.",12852481_14,-1,-1,-1,2743,-1,0.00056839734,0.99943155
2745,flumazenil,6,7,46,56,Reversal of central benzodiazepine effects by flumazenil after intravenous conscious sedation with diazepam and opioids: report of a double-blind multicenter study.,1286498_0,-1,-1,-1,2745,-1,0.99951315,0.00048683188
2747,Flumazenil,1,2,4,14,"The Flumazenil in Intravenous Conscious Sedation with Diazepam Multicenter Study Group II.The efficacy and safety of a new benzodiazepine antagonist, flumazenil, were assessed in a double-blind multicenter study.",1286498_1,-1,-1,-1,2747,-1,0.9995153,0.000484658
2750,flumazenil,21,22,150,160,"The Flumazenil in Intravenous Conscious Sedation with Diazepam Multicenter Study Group II.The efficacy and safety of a new benzodiazepine antagonist, flumazenil, were assessed in a double-blind multicenter study.",1286498_1,-1,-1,-1,2750,-1,0.9995171,0.0004828794
2751,Flumazenil,0,1,0,10,"Flumazenil (mean dose, 0.76 mg) or placebo (mean dose, 8.9 ml) was administered intravenously to 130 and 67 patients, respectively, who had been given diazepam in conjunction with an opioid (fentanyl, meperidine, or morphine) for the induction and maintenance of intravenous conscious sedation for diagnostic or therapeutic surgical procedures.",1286498_2,-1,-1,-1,2751,-1,0.999509,0.0004910673
2755,flumazenil,10,11,70,80,The group assessable for efficacy comprised 122 patients treated with flumazenil and 64 patients given placebo.,1286498_3,-1,-1,-1,2755,-1,0.9995092,0.000490828
2756,Flumazenil,0,1,0,10,"Flumazenil was well tolerated, with no serious adverse effects reported.",1286498_7,-1,-1,-1,2756,-1,0.99952114,0.00047892507
2759,flumazenil,11,12,64,74,The most common adverse effects were nausea and vomiting in the flumazenil group and nausea and injection-site pain in the placebo group.,1286498_9,-1,-1,-1,2759,-1,0.9995016,0.00049844896
2762,Flumazenil,0,1,0,10,Flumazenil was found to promptly reverse sedation induced by diazepam in the presence of opioids.,1286498_10,-1,-1,-1,2762,-1,0.999511,0.0004889908
2776,MPEP,3,4,26,30,"Neuroprotective action of MPEP, a selective mGluR5 antagonist, in methamphetamine-induced dopaminergic neurotoxicity is associated with a decrease in dopamine outflow and inhibition of hyperthermia in rats.",12907309_0,-1,-1,-1,2776,-1,0.9994617,0.0005383429
2784,h,25,26,143,144,"Methamphetamine (10 mg/kg sc), administered five times, reduced the levels of dopamine and its metabolites in striatal tissue when measured 72 h after the last injection.",12907309_2,-1,-1,-1,2784,-1,0.0030484623,0.99695146
2786,MPEP,8,9,70,74,"A selective antagonist of mGluR5, 2-methyl-6-(phenylethynyl)pyridine (MPEP; 5 mg/kg ip), when administered five times immediately before each methamphetamine injection reversed the above-mentioned methamphetamine effects.",12907309_3,-1,-1,-1,2786,-1,0.99940574,0.0005943021
2789,MPEP,2,3,9,13,"A single MPEP (5 mg/kg ip) injection reduced the basal extracellular dopamine level in the striatum, as well as dopamine release stimulated either by methamphetamine (10 mg/kg sc) or by intrastriatally administered veratridine (100 microM).",12907309_4,-1,-1,-1,2789,-1,0.9994461,0.0005539046
2795,MPEP,0,1,0,4,"MPEP administered into the striatum at high concentrations (500 microM) increased extracellular dopamine levels, while lower concentrations (50-100 microM) were devoid of any effect.",12907309_6,-1,-1,-1,2795,-1,0.999445,0.0005549875
2797,MPEP,12,13,65,69,The results of this study suggest that the blockade of mGluR5 by MPEP may protect dopaminergic neurones against methamphetamine-induced toxicity.,12907309_7,-1,-1,-1,2797,-1,0.9994867,0.0005133215
2799,MPEP,3,4,28,32,"Neuroprotection rendered by MPEP may be associated with the reduction of the methamphetamine-induced dopamine efflux in the striatum due to the blockade of extrastriatal mGluR5, and with a decrease in hyperthermia.",12907309_8,-1,-1,-1,2799,-1,0.99947244,0.0005275438
2803,early Alzheimer's disease,7,11,59,84,An 82-year-old man with treatment-resistant depression and early Alzheimer's disease was started on methylphenidate.,12907924_1,-1,-1,-1,2803,-1,0.00060091796,0.99939907
2837,renal insufficiency,15,17,90,109,"18 patients, referred to a radiocontrast study, considered at risk because of preexisting renal insufficiency, were enrolled in a prospective, randomized, controlled trial, performed at the secondary care center of a 1,100-bed private university hospital.",1300436_2,-1,-1,-1,2837,-1,0.0005343538,0.99946564
2839,contrast material,24,26,129,146,"In addition to fluids, the treatment group received furosemide (mean dose 110 mg) intravenously 30 min prior to the injection of contrast material.",1300436_3,-1,-1,-1,2839,-1,0.9969067,0.0030933
2840,contrast material,11,13,87,104,"Radiological studies were mostly angiographies performed with both ionic and non-ionic contrast material, at an average dose of 245 ml.",1300436_5,-1,-1,-1,2840,-1,0.9889642,0.011035834
2843,h,37,38,180,181,"Renal function significantly deteriorated in the group pretreated with furosemide (p < 0.005 by ANOVA), with a rise in serum creatinine from 145 +/- 13 to 182 +/- 16 mumol/l at 24 h, while no change occurred in the control group (from 141 +/- 6 to 142 +/- 7 mumol/l).",1300436_6,-1,-1,-1,2843,-1,0.01589781,0.9841022
2844,Renal failure,0,2,0,13,Renal failure was associated with weight loss in the furosemide-treated group.,1300436_7,-1,-1,-1,2844,-1,0.00052423094,0.9994758
2845,weight loss,5,7,34,45,Renal failure was associated with weight loss in the furosemide-treated group.,1300436_7,-1,-1,-1,2845,-1,0.00054410327,0.99945587
2851,blood coagulation factors,14,17,111,136,Thromboembolic and other complications of oral contraceptive therapy in relationship to pretreatment levels of blood coagulation factors: summary report of a ten-year study.,133615_2,-1,-1,-1,2851,-1,0.0053069694,0.994693
2855,myocardial infarction,6,8,34,55,"One of these patients developed a myocardial infarction before receiving any medication, shortly after the base-line values were obtained.",133615_8,-1,-1,-1,2855,-1,0.00053156825,0.9994685
2897,renal failure,35,37,208,221,"Rats with lithium-induced nephropathy were subjected to high protein (HP) feeding, uninephrectomy (NX) or a combination of these, in an attempt to induce glomerular hyperfiltration and further progression of renal failure.",1378968_1,-1,-1,-1,2897,-1,0.0005283298,0.9994717
2902,Li,15,16,102,104,"Consequently, lithium pretreatment caused a fall in filtration fraction and an increase in fractional Li excretion.",1378968_5,-1,-1,-1,2902,-1,0.99922097,0.0007790104
2907,renal failure,6,8,40,53,HP failed to accentuante progression of renal failure and in fact tended to increase GFR and decrease plasma creatinine levels in lithium pretreated rats.,1378968_7,-1,-1,-1,2907,-1,0.000554038,0.999446
2921,Crohn's disease,2,5,13,28,Treatment of Crohn's disease with fusidic acid: an antibiotic with immunosuppressive properties similar to cyclosporin.,1420741_0,-1,-1,-1,2921,-1,0.000645076,0.9993549
2922,fusidic acid,6,8,34,46,Treatment of Crohn's disease with fusidic acid: an antibiotic with immunosuppressive properties similar to cyclosporin.,1420741_0,-1,-1,-1,2922,-1,0.9995216,0.00047842198
2923,Fusidic acid,0,2,0,12,Fusidic acid is an antibiotic with T-cell specific immunosuppressive effects similar to those of cyclosporin.,1420741_1,-1,-1,-1,2923,-1,0.99951804,0.00048191583
2924,Crohn's disease,11,14,62,77,"Because of the need for the development of new treatments for Crohn's disease, a pilot study was undertaken to estimate the pharmacodynamics and tolerability of fusidic acid treatment in chronic active, therapy-resistant patients.",1420741_2,-1,-1,-1,2924,-1,0.0006647735,0.9993352
2925,fusidic acid,27,29,161,173,"Because of the need for the development of new treatments for Crohn's disease, a pilot study was undertaken to estimate the pharmacodynamics and tolerability of fusidic acid treatment in chronic active, therapy-resistant patients.",1420741_2,-1,-1,-1,2925,-1,0.99949396,0.0005059788
2926,Crohn's disease,1,4,6,21,Eight Crohn's disease patients were included.,1420741_3,-1,-1,-1,2926,-1,0.000757389,0.99924266
2927,Fusidic acid,0,2,0,12,Fusidic acid was administered orally in a dose of 500 mg t.d.s. and the treatment was planned to last 8 weeks.,1420741_4,-1,-1,-1,2927,-1,0.9995142,0.0004857822
2928,fusidic acid,10,12,41,53,Five of 8 patients (63%) improved during fusidic acid treatment: 3 at two weeks and 2 after four weeks.,1420741_6,-1,-1,-1,2928,-1,0.99951303,0.00048697114
2930,fusidic acid,8,10,45,57,The results of this pilot study suggest that fusidic acid may be of benefit in selected chronic active Crohn's disease patients in whom conventional treatment is ineffective.,1420741_10,-1,-1,-1,2930,-1,0.99952126,0.00047878103
2931,Crohn's disease,18,21,103,118,The results of this pilot study suggest that fusidic acid may be of benefit in selected chronic active Crohn's disease patients in whom conventional treatment is ineffective.,1420741_10,-1,-1,-1,2931,-1,0.00067369116,0.99932635
2932,fusidic acid,12,14,67,79,"Because there seems to exist a scientific rationale for the use of fusidic acid at the cytokine level in inflammatory bowel disease, we suggest that the role of this treatment should be further investigated.",1420741_11,-1,-1,-1,2932,-1,0.9994941,0.00050587807
2933,propranolol toxicity,4,6,34,54,Amnestic syndrome associated with propranolol toxicity: a case report.,1423339_0,-1,-1,-1,2933,-1,0.7913743,0.20862567
2935,propranolol toxicity,12,14,78,98,An elderly woman developed an Alzheimer-like subacute dementia as a result of propranolol toxicity.,1423339_1,-1,-1,-1,2935,-1,0.8435595,0.15644047
2941,glaucomatous,1,2,6,18,"Eight glaucomatous patients chronically treated with timolol 0.5%/12h, suffering from depression diagnosed through DMS-III-R criteria, were included in the study.",1428568_3,-1,-1,-1,2941,-1,0.0007886179,0.9992113
2950,LY274614,11,12,100,108,"Protection against amphetamine-induced neurotoxicity toward striatal dopamine neurons in rodents by LY274614, an excitatory amino acid antagonist.",1436384_0,-1,-1,-1,2950,-1,0.9993617,0.00063827337
2952,LY274614,0,1,0,8,"LY274614, 3SR,4aRS,6SR,8aRS-6-[phosphonomethyl]decahydr oisoquinoline-3- carboxylic acid, has been described as a potent antagonist of the N-methyl-D-aspartate (NMDA) subtype of glutamate receptor.",1436384_1,-1,-1,-1,2952,-1,0.9985637,0.0014362684
2953,"3SR,4aRS,6SR,8aRS-6-[phosphonomethyl]decahydr",2,3,10,55,"LY274614, 3SR,4aRS,6SR,8aRS-6-[phosphonomethyl]decahydr oisoquinoline-3- carboxylic acid, has been described as a potent antagonist of the N-methyl-D-aspartate (NMDA) subtype of glutamate receptor.",1436384_1,-1,-1,-1,2953,-1,0.7026167,0.29738334
2954,"3SR,4aRS,6SR,8aRS-6-[phosphonomethyl]decahydr",2,3,10,55,"LY274614, 3SR,4aRS,6SR,8aRS-6-[phosphonomethyl]decahydr oisoquinoline-3- carboxylic acid, has been described as a potent antagonist of the N-methyl-D-aspartate (NMDA) subtype of glutamate receptor.",1436384_1,-1,-1,-1,2954,-1,0.7026167,0.29738334
2955,"3SR,4aRS,6SR,8aRS-6-[phosphonomethyl]decahydr",2,3,10,55,"LY274614, 3SR,4aRS,6SR,8aRS-6-[phosphonomethyl]decahydr oisoquinoline-3- carboxylic acid, has been described as a potent antagonist of the N-methyl-D-aspartate (NMDA) subtype of glutamate receptor.",1436384_1,-1,-1,-1,2955,-1,0.7026167,0.29738334
2956,NMDA,18,19,161,165,"LY274614, 3SR,4aRS,6SR,8aRS-6-[phosphonomethyl]decahydr oisoquinoline-3- carboxylic acid, has been described as a potent antagonist of the N-methyl-D-aspartate (NMDA) subtype of glutamate receptor.",1436384_1,-1,-1,-1,2956,-1,0.9994186,0.00058139913
2962,dizocilpine,11,12,72,83,"This prolonged depletion of dopamine in the striatum was antagonized by dizocilpine (MK-801, a non-competitive antagonist of NMDA receptors) or by LY274614 (a competitive antagonist of NMDA receptors).",1436384_4,-1,-1,-1,2962,-1,0.9995134,0.00048661244
2963,MK-801,13,14,85,91,"This prolonged depletion of dopamine in the striatum was antagonized by dizocilpine (MK-801, a non-competitive antagonist of NMDA receptors) or by LY274614 (a competitive antagonist of NMDA receptors).",1436384_4,-1,-1,-1,2963,-1,0.9992274,0.00077254226
2964,NMDA,19,20,125,129,"This prolonged depletion of dopamine in the striatum was antagonized by dizocilpine (MK-801, a non-competitive antagonist of NMDA receptors) or by LY274614 (a competitive antagonist of NMDA receptors).",1436384_4,-1,-1,-1,2964,-1,0.9993994,0.0006005154
2965,LY274614,24,25,147,155,"This prolonged depletion of dopamine in the striatum was antagonized by dizocilpine (MK-801, a non-competitive antagonist of NMDA receptors) or by LY274614 (a competitive antagonist of NMDA receptors).",1436384_4,-1,-1,-1,2965,-1,0.9990722,0.0009277473
2966,NMDA,30,31,185,189,"This prolonged depletion of dopamine in the striatum was antagonized by dizocilpine (MK-801, a non-competitive antagonist of NMDA receptors) or by LY274614 (a competitive antagonist of NMDA receptors).",1436384_4,-1,-1,-1,2966,-1,0.9993772,0.0006228512
2967,LY274614,4,5,25,33,"The protective effect of LY274614 was dose-dependent, being maximum at 10-40 mgkg (i.p.).",1436384_5,-1,-1,-1,2967,-1,0.9994436,0.000556381
2968,LY274614,5,6,19,27,"A 10 mg/kg dose of LY274614 was effective in antagonizing the depletion of dopamine in the striatum, when given as long as 8 hr prior to amphetamine but not when given 24 hr prior to amphetamine.",1436384_6,-1,-1,-1,2968,-1,0.9994875,0.00051242026
2973,LY274614,10,11,64,72,Depletion of dopamine in the striatum was also antagonized when LY274614 was given after the injection of amphetamine; LY274614 protected when given up to 4 hr after but not when given 8 or 24 hr after amphetamine.,1436384_7,-1,-1,-1,2973,-1,0.99938416,0.00061587
2975,LY274614,19,20,119,127,Depletion of dopamine in the striatum was also antagonized when LY274614 was given after the injection of amphetamine; LY274614 protected when given up to 4 hr after but not when given 8 or 24 hr after amphetamine.,1436384_7,-1,-1,-1,2975,-1,0.9994282,0.00057179836
2979,LY274614,24,25,163,171,"The prolonged depletion of dopamine in the striatum in mice, given multiple injections of methamphetamine, was also antagonized dose-dependently and completely by LY274614.",1436384_8,-1,-1,-1,2979,-1,0.99907565,0.00092428515
2983,NMDA,19,20,144,148,The data strengthen the evidence that the neurotoxic effect of amphetamine and related compounds toward nigrostriatal dopamine neurons involves NMDA receptors and that LY274614 is an NMDA receptor antagonist with long-lasting in vivo effects in rats.,1436384_9,-1,-1,-1,2983,-1,0.99933064,0.0006694472
2984,LY274614,23,24,168,176,The data strengthen the evidence that the neurotoxic effect of amphetamine and related compounds toward nigrostriatal dopamine neurons involves NMDA receptors and that LY274614 is an NMDA receptor antagonist with long-lasting in vivo effects in rats.,1436384_9,-1,-1,-1,2984,-1,0.99938977,0.0006102104
2985,NMDA,26,27,183,187,The data strengthen the evidence that the neurotoxic effect of amphetamine and related compounds toward nigrostriatal dopamine neurons involves NMDA receptors and that LY274614 is an NMDA receptor antagonist with long-lasting in vivo effects in rats.,1436384_9,-1,-1,-1,2985,-1,0.99843925,0.0015607012
2996,h,15,16,94,95,"A 77-y-old patient developed weakness of extremities, legs paralysis, dysarthria and tremor 1 h after ingestion of 200 mg ketoconazole for the first time in his life.",14513889_1,-1,-1,-1,2996,-1,0.003091887,0.9969081
2998,h.,6,7,36,38,"All complaints faded away within 24 h. Few days later, the patient used another 200 mg ketoconazole tablet, and within an hour experienced a similar clinical picture, which resolved again spontaneously within hours.",14513889_2,-1,-1,-1,2998,-1,0.024549935,0.97545004
3003,LIDs,3,4,30,34,Levodopa-induced dyskinesias (LIDs) present a major problem for the long-term management of Parkinson's disease (PD) patients.,14568327_1,-1,-1,-1,3003,-1,0.0029817554,0.9970182
3004,Parkinson's disease,14,17,92,111,Levodopa-induced dyskinesias (LIDs) present a major problem for the long-term management of Parkinson's disease (PD) patients.,14568327_1,-1,-1,-1,3004,-1,0.0007509456,0.99924904
3005,PD,18,19,113,115,Levodopa-induced dyskinesias (LIDs) present a major problem for the long-term management of Parkinson's disease (PD) patients.,14568327_1,-1,-1,-1,3005,-1,0.0005398868,0.99946016
3006,LIDs,24,25,155,159,"Due to the interdependence of risk factors in clinical populations, it is difficult to independently examine factors that may influence the development of LIDs.",14568327_2,-1,-1,-1,3006,-1,0.0013018444,0.9986981
3009,LIDs,41,42,255,259,"Using macaque monkeys with different types of MPTP-induced parkinsonism, the current study evaluated the degree to which rate of symptom progression, symptom severity, and response to and duration of levodopa therapy may be involved in the development of LIDs.",14568327_3,-1,-1,-1,3009,-1,0.0008289713,0.999171
3010,MPTP,6,7,32,36,"Monkeys with acute (short-term) MPTP exposure, rapid symptom onset and short symptom duration prior to initiation of levodopa therapy developed dyskinesia between 11 and 24 days of daily levodopa administration.",14568327_4,-1,-1,-1,3010,-1,0.9994836,0.0005163579
3014,MPTP,6,7,36,40,"In contrast, monkeys with long-term MPTP exposure, slow symptom progression and/or long symptom duration prior to initiation of levodopa therapy were more resistant to developing LIDs (e.g., dyskinesia developed no sooner than 146 days of chronic levodopa administration).",14568327_5,-1,-1,-1,3014,-1,0.9994824,0.00051761826
3016,LIDs,27,28,179,183,"In contrast, monkeys with long-term MPTP exposure, slow symptom progression and/or long symptom duration prior to initiation of levodopa therapy were more resistant to developing LIDs (e.g., dyskinesia developed no sooner than 146 days of chronic levodopa administration).",14568327_5,-1,-1,-1,3016,-1,0.0006912197,0.9993088
3020,LIDs,10,11,69,73,These data suggest distinct differences in the propensity to develop LIDs in monkeys with different rates of symptom progression or symptom durations prior to levodopa and demonstrate the value of these models for further studying the pathophysiology of LIDs.,14568327_7,-1,-1,-1,3020,-1,0.0010633983,0.9989366
