,entities,start_tokens,end_tokens,start_chars,end_chars,text,pmid,lf_chemicals_distsv,lf_disease_distsv,olabel,orig_index,label,prob_0,prob_1
1797,mm Hg,13,15,84,89,Resuscitation was considered successful when a systolic arterial pressure > or =100 mm Hg was achieved within 5 min.,11524350_8,-1,-1,-1,1797,-1,0.020488057,0.979512
1798,levobupivacaine,4,5,24,39,The cumulative doses of levobupivacaine and ropivacaine that produced seizures were similar and were larger than those of bupivacaine.,11524350_9,-1,-1,-1,1798,-1,0.99993134,6.862183e-05
1799,ropivacaine,6,7,44,55,The cumulative doses of levobupivacaine and ropivacaine that produced seizures were similar and were larger than those of bupivacaine.,11524350_9,-1,-1,-1,1799,-1,0.9999405,5.9449278e-05
1802,levobupivacaine,4,5,24,39,"The cumulative doses of levobupivacaine that produced dysrhythmias and asystole were smaller than the corresponding doses of ropivacaine, but they were larger than those of bupivacaine.",11524350_10,-1,-1,-1,1802,-1,0.9999368,6.322685e-05
1803,dysrhythmias,7,8,54,66,"The cumulative doses of levobupivacaine that produced dysrhythmias and asystole were smaller than the corresponding doses of ropivacaine, but they were larger than those of bupivacaine.",11524350_10,-1,-1,-1,1803,-1,0.000116388976,0.99988365
1805,ropivacaine,17,18,125,136,"The cumulative doses of levobupivacaine that produced dysrhythmias and asystole were smaller than the corresponding doses of ropivacaine, but they were larger than those of bupivacaine.",11524350_10,-1,-1,-1,1805,-1,0.99994516,5.4782646e-05
1808,Ropivacaine,11,12,59,70,"However, a smaller dose of epinephrine was required in the Ropivacaine group than in the other groups.",11524350_12,-1,-1,-1,1808,-1,0.99994445,5.553408e-05
1810,levobupivacaine,7,8,42,57,We conclude that the systemic toxicity of levobupivacaine is intermediate between that of ropivacaine and bupivacaine when administered at the same rate and that ropivacaine-induced cardiac arrest appears to be more susceptible to treatment than that induced by bupivacaine or levobupivacaine.,11524350_13,-1,-1,-1,1810,-1,0.99993443,6.5556655e-05
1811,ropivacaine,13,14,90,101,We conclude that the systemic toxicity of levobupivacaine is intermediate between that of ropivacaine and bupivacaine when administered at the same rate and that ropivacaine-induced cardiac arrest appears to be more susceptible to treatment than that induced by bupivacaine or levobupivacaine.,11524350_13,-1,-1,-1,1811,-1,0.9999428,5.7181267e-05
1815,levobupivacaine,40,41,277,292,We conclude that the systemic toxicity of levobupivacaine is intermediate between that of ropivacaine and bupivacaine when administered at the same rate and that ropivacaine-induced cardiac arrest appears to be more susceptible to treatment than that induced by bupivacaine or levobupivacaine.,11524350_13,-1,-1,-1,1815,-1,0.99993134,6.8607376e-05
1816,rabbit syndrome,1,3,20,35,Withdrawal-emergent rabbit syndrome during dose reduction of risperidone.,11532387_0,-1,-1,-1,1816,-1,0.00023769283,0.99976236
1818,Rabbit syndrome,0,2,0,15,Rabbit syndrome (RS) is a rare extrapyramidal side effect caused by prolonged neuroleptic medication.,11532387_1,-1,-1,-1,1818,-1,0.00065781065,0.99934214
1819,RS,3,4,17,19,Rabbit syndrome (RS) is a rare extrapyramidal side effect caused by prolonged neuroleptic medication.,11532387_1,-1,-1,-1,1819,-1,0.000330874,0.9996692
1820,neuroleptic,14,15,78,89,Rabbit syndrome (RS) is a rare extrapyramidal side effect caused by prolonged neuroleptic medication.,11532387_1,-1,-1,-1,1820,-1,0.99988925,0.00011078705
1821,RS,7,8,46,48,"Here we present a case of withdrawal-emergent RS, which is the first of its kind to be reported.",11532387_2,-1,-1,-1,1821,-1,0.0012859288,0.9987141
1822,RS,3,4,22,24,The patient developed RS during dose reduction of risperidone.,11532387_3,-1,-1,-1,1822,-1,0.00035206,0.999648
1825,RS,5,6,48,50,"The underlying mechanism of withdrawal-emergent RS in the present case may have been related to the pharmacological profile of risperidone, a serotonin-dopamine antagonist, suggesting the pathophysiologic influence of the serotonin system in the development of RS.",11532387_5,-1,-1,-1,1825,-1,0.00025830694,0.99974173
1828,RS,37,38,261,263,"The underlying mechanism of withdrawal-emergent RS in the present case may have been related to the pharmacological profile of risperidone, a serotonin-dopamine antagonist, suggesting the pathophysiologic influence of the serotonin system in the development of RS.",11532387_5,-1,-1,-1,1828,-1,0.00026681065,0.99973315
1829,E4031,6,7,61,66,"Pharmacokinetic/pharmacodynamic assessment of the effects of E4031, cisapride, terfenadine and terodiline on monophasic action potential duration in dog.1.",11569530_0,-1,-1,-1,1829,-1,0.99949336,0.00050656253
1833,Torsades de pointes,0,3,0,19,Torsades de pointes (TDP) is a potentially fatal ventricular tachycardia associated with increases in QT interval and monophasic action potential duration (MAPD).,11569530_1,-1,-1,-1,1833,-1,0.0053035724,0.9946964
1834,TDP,4,5,21,24,Torsades de pointes (TDP) is a potentially fatal ventricular tachycardia associated with increases in QT interval and monophasic action potential duration (MAPD).,11569530_1,-1,-1,-1,1834,-1,0.015515274,0.9844847
1836,MAPD,24,25,156,160,Torsades de pointes (TDP) is a potentially fatal ventricular tachycardia associated with increases in QT interval and monophasic action potential duration (MAPD).,11569530_1,-1,-1,-1,1836,-1,0.04459855,0.9554014
1837,TDP,0,1,0,3,TDP is a side-effect that has led to withdrawal of several drugs from the market (e.g. terfenadine and terodiline).,11569530_2,-1,-1,-1,1837,-1,0.01287987,0.98712015
1840,TDP,6,7,36,39,The potential of compounds to cause TDP was evaluated by monitoring their effects on MAPD in dog.,11569530_4,-1,-1,-1,1840,-1,0.007415699,0.99258435
1841,TDP,9,10,55,58,"Four compounds known to increase QT interval and cause TDP were investigated: terfenadine, terodiline, cisapride and E4031.",11569530_5,-1,-1,-1,1841,-1,0.00039170688,0.99960834
1845,E4031,19,20,117,122,"Four compounds known to increase QT interval and cause TDP were investigated: terfenadine, terodiline, cisapride and E4031.",11569530_5,-1,-1,-1,1845,-1,0.9997713,0.00022871527
1849,E4031,28,29,117,122,"These data indicate that the free ED50 in plasma for terfenadine (1.9 nM), terodiline (76 nM), cisapride (11 nM) and E4031 (1.9 nM) closely correlate with the free concentration in man causing QT effects.",11569530_9,-1,-1,-1,1849,-1,0.9996586,0.00034146965
1850,TDP,5,6,30,33,"For compounds that have shown TDP in the clinic (terfenadine, terodiline, cisapride) there is little differentiation between the dog ED50 and the efficacious free plasma concentrations in man (< 10-fold) reflecting their limited safety margins.",11569530_10,-1,-1,-1,1850,-1,0.034339536,0.9656604
1854,TDP,13,14,80,83,These data underline the need to maximize the therapeutic ratio with respect to TDP in potential development candidates and the importance of using free drug concentrations in pharmacokinetic/pharmacodynamic studies.,11569530_11,-1,-1,-1,1854,-1,0.999747,0.00025300964
1855,Amphotericin,0,1,0,12,Amphotericin B-induced seizures in a patient with AIDS.OBJECTIVE: To report a case of multiple episodes of seizure activity in an AIDS patent following amphotericin B infusion.,11573852_0,-1,-1,-1,1855,-1,0.9999248,7.520689e-05
1857,AIDS.OBJECTIVE,7,8,50,64,Amphotericin B-induced seizures in a patient with AIDS.OBJECTIVE: To report a case of multiple episodes of seizure activity in an AIDS patent following amphotericin B infusion.,11573852_0,-1,-1,-1,1857,-1,0.0051224316,0.9948776
1859,AIDS,21,22,130,134,Amphotericin B-induced seizures in a patient with AIDS.OBJECTIVE: To report a case of multiple episodes of seizure activity in an AIDS patent following amphotericin B infusion.,11573852_0,-1,-1,-1,1859,-1,0.0012664667,0.9987336
1860,amphotericin B,24,26,152,166,Amphotericin B-induced seizures in a patient with AIDS.OBJECTIVE: To report a case of multiple episodes of seizure activity in an AIDS patent following amphotericin B infusion.,11573852_0,-1,-1,-1,1860,-1,0.99992716,7.2856565e-05
1861,grand mal seizures,9,12,71,89,"CASE SUMMARY: A 46-year-old African-American man experienced recurrent grand mal seizures during intravenous infusion of amphotericin B, then petit mal seizures as the infusion was stopped and the drug concentrations decreased with time.",11573852_1,-1,-1,-1,1861,-1,0.00013992931,0.99986005
1862,amphotericin B,16,18,121,135,"CASE SUMMARY: A 46-year-old African-American man experienced recurrent grand mal seizures during intravenous infusion of amphotericin B, then petit mal seizures as the infusion was stopped and the drug concentrations decreased with time.",11573852_1,-1,-1,-1,1862,-1,0.99993706,6.294644e-05
1865,hydroxyzine,7,8,57,68,"The patients concurrent medications included didanosine, hydroxyzine, promethazine, hydrocortisone, and prochlorperazine.",11573852_2,-1,-1,-1,1865,-1,0.9999299,7.008652e-05
1866,promethazine,9,10,70,82,"The patients concurrent medications included didanosine, hydroxyzine, promethazine, hydrocortisone, and prochlorperazine.",11573852_2,-1,-1,-1,1866,-1,0.9999274,7.2577175e-05
1870,lorazepam,5,6,40,49,"Despite administration of phenytoin and lorazepam, the seizures persisted and occurred only during amphotercin B administration.",11573852_3,-1,-1,-1,1870,-1,0.99993634,6.3669744e-05
1872,amphotercin B,14,16,99,112,"Despite administration of phenytoin and lorazepam, the seizures persisted and occurred only during amphotercin B administration.",11573852_3,-1,-1,-1,1872,-1,0.9999404,5.9650767e-05
1873,AIDS,2,3,12,16,"DISCUSSION: AIDS and cryptococcal meningitis, both of which the patient had, can potentially cause seizures.",11573852_4,-1,-1,-1,1873,-1,0.0022524002,0.9977476
1874,cryptococcal meningitis,4,6,21,44,"DISCUSSION: AIDS and cryptococcal meningitis, both of which the patient had, can potentially cause seizures.",11573852_4,-1,-1,-1,1874,-1,0.00017426015,0.9998258
1876,alcohol abuse,6,8,29,42,The patient had a history of alcohol abuse; alcohol intake as well as withdrawal can also cause seizures.,11573852_5,-1,-1,-1,1876,-1,0.015976707,0.98402333
1882,amphotericin B,7,9,41,55,The time course of events suggested that amphotericin B was the cause of the seizures in this AIDS patient.,11573852_8,-1,-1,-1,1882,-1,0.99993527,6.47165e-05
1884,AIDS,17,18,94,98,The time course of events suggested that amphotericin B was the cause of the seizures in this AIDS patient.,11573852_8,-1,-1,-1,1884,-1,0.0003910944,0.99960893
1885,Amphotericin B,2,4,13,27,CONCLUSIONS: Amphotericin B seems to be the probable cause of the seizures.,11573852_9,-1,-1,-1,1885,-1,0.9999285,7.157555e-05
1888,amphotericin B,10,12,54,68,"To date, only three cases of seizures associated with amphotericin B have been reported in the literature, but healthcare providers should be aware of the potential for this rare adverse effect.",11573852_10,-1,-1,-1,1888,-1,0.9999354,6.463645e-05
1889,retention of urine,1,4,8,26,Bladder retention of urine as a result of continuous intravenous infusion of fentanyl: 2 case reports.,11581460_0,-1,-1,-1,1889,-1,0.0002991665,0.9997009
1894,wall rigidity,9,11,71,84,"Various reported side effects of fentanyl administration include chest wall rigidity, hypotension, respiratory depression, and bradycardia.",11581460_3,-1,-1,-1,1894,-1,0.00016657174,0.99983335
1896,respiratory depression,14,16,99,121,"Various reported side effects of fentanyl administration include chest wall rigidity, hypotension, respiratory depression, and bradycardia.",11581460_3,-1,-1,-1,1896,-1,0.00013398376,0.999866
1898,urinary bladder retention,5,8,17,42,"Here, 2 cases of urinary bladder retention leading to renal pelvocalyceal dilatation mimicking hydronephrosis as a result of continuous infusion of fentanyl are reported.",11581460_4,-1,-1,-1,1898,-1,0.000150333,0.9998497
1899,hydronephrosis,14,15,95,109,"Here, 2 cases of urinary bladder retention leading to renal pelvocalyceal dilatation mimicking hydronephrosis as a result of continuous infusion of fentanyl are reported.",11581460_4,-1,-1,-1,1899,-1,0.00021482608,0.99978524
1902,mycophenolate mofetil,2,4,14,35,Sirolimus and mycophenolate mofetil for calcineurin-free immunosuppression in renal transplant recipients.,11583940_0,-1,-1,-1,1902,-1,0.99993956,6.048431e-05
1903,Calcineurin inhibitors,0,2,0,22,"Calcineurin inhibitors, such as cyclosporine and tacrolimus, have been available for almost 20 years.",11583940_1,-1,-1,-1,1903,-1,0.99988055,0.0001194331
1910,immunosuppressive agents,3,5,23,47,"Two recently available immunosuppressive agents, mycophenolate mofetil and sirolimus (rapamycin), have no nephrotoxicity.",11583940_5,-1,-1,-1,1910,-1,0.7832687,0.21673132
1911,mycophenolate mofetil,6,8,49,70,"Two recently available immunosuppressive agents, mycophenolate mofetil and sirolimus (rapamycin), have no nephrotoxicity.",11583940_5,-1,-1,-1,1911,-1,0.9999387,6.122484e-05
1915,myeloencephalopathy,1,2,6,25,Fatal myeloencephalopathy due to accidental intrathecal vincristin administration: a report of two cases.,11587867_0,-1,-1,-1,1915,-1,0.00011358823,0.9998864
1916,vincristin,6,7,56,66,Fatal myeloencephalopathy due to accidental intrathecal vincristin administration: a report of two cases.,11587867_0,-1,-1,-1,1916,-1,0.99993634,6.364449e-05
1918,acute lymphoblastic leucemia,18,21,116,144,We report on two fatal cases of accidental intrathecal vincristine instillation in a 5-year old girl with recurrent acute lymphoblastic leucemia and a 57-year old man with lymphoblastic lymphoma.,11587867_1,-1,-1,-1,1918,-1,0.00011438277,0.99988556
1919,lymphoblastic lymphoma,27,29,172,194,We report on two fatal cases of accidental intrathecal vincristine instillation in a 5-year old girl with recurrent acute lymphoblastic leucemia and a 57-year old man with lymphoblastic lymphoma.,11587867_1,-1,-1,-1,1919,-1,0.000117210475,0.9998828
1921,sensory and motor dysfunction,12,16,70,99,"Clinically, the onset was characterized by the signs of opistothonus, sensory and motor dysfunction and ascending paralysis.",11587867_3,-1,-1,-1,1921,-1,0.00018941375,0.99981064
1923,degeneration of myelin and axons,12,17,92,124,"Histological and immunohistochemical investigations (HE-LFB, CD-68, Neurofilament) revealed degeneration of myelin and axons as well as pseudocystic transformation in areas exposed to vincristine, accompanied by secondary changes with numerous prominent macrophages.",11587867_4,-1,-1,-1,1923,-1,0.00036274773,0.99963725
1926,Palpebral twitching,0,2,0,19,Palpebral twitching in a depressed adolescent on citalopram.,11642480_0,-1,-1,-1,1926,-1,0.00020962949,0.9997904
1932,palpebral twitching,18,20,117,136,We report a favorable response to treatment with citalopram by a 15-year-old boy with major depression who exhibited palpebral twitching during his first 2 weeks of treatment.,11642480_2,-1,-1,-1,1932,-1,0.0001944088,0.9998056
1941,lymphadenitis,12,13,84,97,"Cervical and inguinal lymph node biopsies showed the features of severe necrotising lymphadenitis, associated with erythrophagocytosis and prominent eosinophilic infiltrates, without viral inclusion bodies, suggestive of an adverse drug reaction.",11672959_2,-1,-1,-1,1941,-1,0.0001192135,0.9998808
1942,eosinophilic,19,20,149,161,"Cervical and inguinal lymph node biopsies showed the features of severe necrotising lymphadenitis, associated with erythrophagocytosis and prominent eosinophilic infiltrates, without viral inclusion bodies, suggestive of an adverse drug reaction.",11672959_2,-1,-1,-1,1942,-1,0.00023367172,0.9997663
1943,adverse drug reaction,30,33,224,245,"Cervical and inguinal lymph node biopsies showed the features of severe necrotising lymphadenitis, associated with erythrophagocytosis and prominent eosinophilic infiltrates, without viral inclusion bodies, suggestive of an adverse drug reaction.",11672959_2,-1,-1,-1,1943,-1,0.0004204908,0.9995795
1945,autoimmunity,22,23,139,151,"A week later, fulminant drug-induced hepatitis, associated with the presence of anti-nuclear autoantibodies (but not with other markers of autoimmunity), and accompanied by multi-organ failure and sepsis, supervened.",11672959_3,-1,-1,-1,1945,-1,0.00012649522,0.9998735
1947,hepatocellular necrosis,6,8,51,74,"Post-mortem examination showed evidence of massive hepatocellular necrosis, acute hypersensitivity myocarditis, focal acute tubulo-interstitial nephritis and extensive bone marrow necrosis, with no evidence of malignancy.",11672959_5,-1,-1,-1,1947,-1,0.00013182196,0.99986815
1948,hypersensitivity myocarditis,10,12,82,110,"Post-mortem examination showed evidence of massive hepatocellular necrosis, acute hypersensitivity myocarditis, focal acute tubulo-interstitial nephritis and extensive bone marrow necrosis, with no evidence of malignancy.",11672959_5,-1,-1,-1,1948,-1,0.0001276754,0.9998723
1949,nephritis,16,17,144,153,"Post-mortem examination showed evidence of massive hepatocellular necrosis, acute hypersensitivity myocarditis, focal acute tubulo-interstitial nephritis and extensive bone marrow necrosis, with no evidence of malignancy.",11672959_5,-1,-1,-1,1949,-1,0.00011612723,0.9998839
1950,bone marrow necrosis,19,22,168,188,"Post-mortem examination showed evidence of massive hepatocellular necrosis, acute hypersensitivity myocarditis, focal acute tubulo-interstitial nephritis and extensive bone marrow necrosis, with no evidence of malignancy.",11672959_5,-1,-1,-1,1950,-1,0.00018202802,0.999818
1955,akathisia,16,17,124,133,"Intravenous administration of prochlorperazine by 15-minute infusion versus 2-minute bolus does not affect the incidence of akathisia: a prospective, randomized, controlled trial.",11679859_0,-1,-1,-1,1955,-1,0.00059104885,0.99940896
1956,akathisia,10,11,50,59,STUDY OBJECTIVE: We sought to compare the rate of akathisia after administration of intravenous prochlorperazine as a 2-minute bolus or 15-minute infusion.,11679859_1,-1,-1,-1,1956,-1,0.0024940383,0.99750596
1958,emergency department,13,15,75,95,"METHODS: We conducted a prospective, randomized, double-blind study in the emergency department of a central-city teaching hospital.",11679859_2,-1,-1,-1,1958,-1,0.00047359892,0.9995264
1963,mg,7,8,49,51,Study participants were randomized to receive 10 mg of prochlorperazine administered intravenously by means of 2-minute push (bolus group) or 10 mg diluted in 50 mL of normal saline solution administered by means of intravenous infusion during a 15-minute period (infusion group).,11679859_4,-1,-1,-1,1963,-1,0.98812497,0.011874966
1965,mg,23,24,145,147,Study participants were randomized to receive 10 mg of prochlorperazine administered intravenously by means of 2-minute push (bolus group) or 10 mg diluted in 50 mL of normal saline solution administered by means of intravenous infusion during a 15-minute period (infusion group).,11679859_4,-1,-1,-1,1965,-1,0.9929052,0.007094775
1966,akathisia,10,11,67,76,The main outcome was the number of study participants experiencing akathisia within 60 minutes of administration.,11679859_5,-1,-1,-1,1966,-1,0.0055589774,0.994441
1967,Akathisia,0,1,0,9,Akathisia was defined as either a spontaneous report of restlessness or agitation or a change of 2 or more in the patient-reported akathisia rating scale and a change of at least 1 in the investigator-observed akathisia rating scale.,11679859_6,-1,-1,-1,1967,-1,0.00067481206,0.99932516
1968,restlessness,9,10,56,68,Akathisia was defined as either a spontaneous report of restlessness or agitation or a change of 2 or more in the patient-reported akathisia rating scale and a change of at least 1 in the investigator-observed akathisia rating scale.,11679859_6,-1,-1,-1,1968,-1,0.00014659711,0.9998534
1970,akathisia,22,23,131,140,Akathisia was defined as either a spontaneous report of restlessness or agitation or a change of 2 or more in the patient-reported akathisia rating scale and a change of at least 1 in the investigator-observed akathisia rating scale.,11679859_6,-1,-1,-1,1970,-1,0.009579837,0.99042016
1971,akathisia,35,36,210,219,Akathisia was defined as either a spontaneous report of restlessness or agitation or a change of 2 or more in the patient-reported akathisia rating scale and a change of at least 1 in the investigator-observed akathisia rating scale.,11679859_6,-1,-1,-1,1971,-1,0.018707149,0.9812928
1976,akathisia,11,12,38,47,"In the bolus group, 26.0% (13/50) had akathisia compared with 32.7% (16/49) in the infusion group (Delta=-6.7%; 95% confidence interval [CI] -24.6% to 11.2%).",11679859_11,-1,-1,-1,1976,-1,0.0014875408,0.99851245
1979,akathisia,10,11,48,57,CONCLUSION: A 50% reduction in the incidence of akathisia when prochlorperazine was administered by means of 15-minute intravenous infusion versus a 2-minute intravenous push was not detected.,11679859_14,-1,-1,-1,1979,-1,0.0005051762,0.9994948
1984,nimesulide,2,3,16,26,Tolerability of nimesulide and paracetamol in patients with NSAID-induced urticaria/angioedema.,11694026_0,-1,-1,-1,1984,-1,0.99991846,8.155618e-05
1986,nimesulide,6,7,44,54,"Previous studies evaluated the tolerance of nimesulide and paracetamol in subjects with cutaneous, respiratory and anaphylactoid reactions induced by nonsteroidal anti-inflammatory drugs (NSAIDs).",11694026_1,-1,-1,-1,1986,-1,0.9999248,7.520402e-05
1988,NSAIDs,24,25,188,194,"Previous studies evaluated the tolerance of nimesulide and paracetamol in subjects with cutaneous, respiratory and anaphylactoid reactions induced by nonsteroidal anti-inflammatory drugs (NSAIDs).",11694026_1,-1,-1,-1,1988,-1,0.9998691,0.00013086523
1989,nimesulide,9,10,62,72,In this study we investigated tolerability and reliability of nimesulide and paracetamol in a very large number of patients with an exclusive well-documented history of NSAID-induced urticaria/angioedema.,11694026_2,-1,-1,-1,1989,-1,0.9999244,7.562725e-05
1992,nimesulide,19,20,118,128,"Furthermore, we evaluated whether some factors have the potential to increase the risk of reaction to paracetamol and nimesulide.",11694026_3,-1,-1,-1,1992,-1,0.9999199,8.004433e-05
1993,nimesulide,6,7,58,68,A single-placebo-controlled oral challenge procedure with nimesulide or paracetamol was applied to 829 patients with a history of NSAID-induced urticaria/angioedema.,11694026_4,-1,-1,-1,1993,-1,0.99992454,7.5503165e-05
1995,urticaria/angioedema,19,20,144,164,A single-placebo-controlled oral challenge procedure with nimesulide or paracetamol was applied to 829 patients with a history of NSAID-induced urticaria/angioedema.,11694026_4,-1,-1,-1,1995,-1,0.00013574996,0.9998642
1996,nimesulide,12,13,59,69,A total of 75/829 (9.4%) patients experienced reactions to nimesulide or paracetamol.,11694026_5,-1,-1,-1,1996,-1,0.9999236,7.635129e-05
1998,nimesulide,6,7,32,42,"Of the 715 patients tested with nimesulide 62 (8.6%) showed a positive test, while of 114 subjects submitted to the challenge with paracetamol, 13 (9.6%) did not tolerate this drug.",11694026_6,-1,-1,-1,1998,-1,0.99992704,7.295563e-05
2003,nimesulide,10,11,61,71,"Taken together, our results confirm the good tolerability of nimesulide and paracetamol in patients who experienced urticaria/angioedema caused by NSAIDs.",11694026_8,-1,-1,-1,2003,-1,0.9999242,7.578174e-05
2005,NSAIDs,20,21,147,153,"Taken together, our results confirm the good tolerability of nimesulide and paracetamol in patients who experienced urticaria/angioedema caused by NSAIDs.",11694026_8,-1,-1,-1,2005,-1,0.99987495,0.00012506568
2017,ocular hypertension,10,12,76,95,"METHODS: Forty-three Caucasian patients with primary open-angle glaucoma or ocular hypertension with a mean (+/-SD) age of 63 (+/-8) years were randomized and crossed over in a double-masked manner to 14 days of treatment with placebo (morning and evening in both eyes), timolol solution (morning and evening in both eyes), or timolol gellan (morning in both eyes with placebo in the evening).",11704023_4,-1,-1,-1,2017,-1,0.000106755244,0.9998932
2018,/-SD,17,18,110,114,"METHODS: Forty-three Caucasian patients with primary open-angle glaucoma or ocular hypertension with a mean (+/-SD) age of 63 (+/-8) years were randomized and crossed over in a double-masked manner to 14 days of treatment with placebo (morning and evening in both eyes), timolol solution (morning and evening in both eyes), or timolol gellan (morning in both eyes with placebo in the evening).",11704023_4,-1,-1,-1,2018,-1,0.12021641,0.8797836
2023,P,18,19,109,110,"RESULTS: Both timolol solution and timolol gellan reduced the mean 24-hour heart rate compared with placebo (P < or = .001), and this reduction was most pronounced during the daytime (-7.5% change in mean heart rate, -5.7 beats/min).",11704023_6,-1,-1,-1,2023,-1,0.041628677,0.95837134
2028,P,34,35,216,217,"During the night, the mean 12-hour heart rate on placebo and timolol gellan were both significantly less than on timolol solution; the difference between solution and gellan treatments was statistically significant (P = .01).",11704023_8,-1,-1,-1,2028,-1,0.10028474,0.8997153
2034,hepatitis C,10,12,81,92,Management strategies for ribavirin-induced hemolytic anemia in the treatment of hepatitis C: clinical and economic implications.,11705128_0,-1,-1,-1,2034,-1,0.00023590427,0.99976414
2035,interferon,15,16,127,137,OBJECTIVES: Recently published studies have demonstrated increased efficacy and cost-effectiveness of combination therapy with interferon and alpha-2b/ribavirin compared with interferon-alpha monotherapy in the treatment of chronic hepatitis C (CHC).,11705128_1,-1,-1,-1,2035,-1,0.9998902,0.000109783556
2036,chronic hepatitis C,26,29,224,243,OBJECTIVES: Recently published studies have demonstrated increased efficacy and cost-effectiveness of combination therapy with interferon and alpha-2b/ribavirin compared with interferon-alpha monotherapy in the treatment of chronic hepatitis C (CHC).,11705128_1,-1,-1,-1,2036,-1,0.00031027605,0.9996897
2037,CHC,30,31,245,248,OBJECTIVES: Recently published studies have demonstrated increased efficacy and cost-effectiveness of combination therapy with interferon and alpha-2b/ribavirin compared with interferon-alpha monotherapy in the treatment of chronic hepatitis C (CHC).,11705128_1,-1,-1,-1,2037,-1,0.00027357138,0.99972636
2039,RIHA,15,16,114,118,Combination therapy is associated with a clinically important adverse effect: ribavirin-induced hemolytic anemia (RIHA).,11705128_2,-1,-1,-1,2039,-1,0.002928473,0.9970715
2040,RIHA,15,16,91,95,The objective of this study was to evaluate the direct health-care costs and management of RIHA during treatment of CHC in a clinical trial setting.,11705128_3,-1,-1,-1,2040,-1,0.81226206,0.1877379
2041,CHC,19,20,116,119,The objective of this study was to evaluate the direct health-care costs and management of RIHA during treatment of CHC in a clinical trial setting.,11705128_3,-1,-1,-1,2041,-1,0.0015883967,0.99841154
2042,RIHA,17,18,115,119,METHODS: A systematic literature review was conducted to synthesize information on the incidence and management of RIHA.,11705128_4,-1,-1,-1,2042,-1,0.01215831,0.98784167
2043,RIHA,10,11,72,76,Decision-analytic techniques were used to estimate the cost of treating RIHA.,11705128_5,-1,-1,-1,2043,-1,0.9994424,0.0005575877
2044,RIHA,2,3,9,13,"RESULTS: RIHA, defined as a reduction in hemoglobin to less than 100 g/L, occurs in approximately 7% to 9% of patients treated with combination therapy.",11705128_7,-1,-1,-1,2044,-1,0.023603568,0.9763964
2045,RIHA,7,8,39,43,The standard of care for management of RIHA is reduction or discontinuation of the ribavirin dosage.,11705128_8,-1,-1,-1,2045,-1,0.044046775,0.95595324
2047,RIHA,9,10,64,68,We estimated the direct cost of treating clinically significant RIHA to be  170 per patient receiving combination therapy per 48-week treatment course (range  68- 692).,11705128_9,-1,-1,-1,2047,-1,0.21719766,0.7828023
2048,RIHA,24,25,135,139,"In comparison, the cost of 48 weeks of combination therapy is  16,459. CONCLUSIONS: The direct cost of treating clinically significant RIHA is 1% ( 170/ 16,459) of drug treatment costs.",11705128_11,-1,-1,-1,2048,-1,0.02040906,0.979591
2050,RIHA,12,13,74,78,Questions remain about the optimal dose of ribavirin and the incidence of RIHA in a real-world population.,11705128_12,-1,-1,-1,2050,-1,0.0024950837,0.9975049
2051,RIHA,13,14,84,88,"Despite these uncertainties, this initial evaluation of the direct cost of treating RIHA provides an estimate of the cost and management implications of this clinically important adverse effect.",11705128_13,-1,-1,-1,2051,-1,0.99834013,0.0016598871
2053,lactate,8,9,74,81,Combined antiretroviral therapy causes cardiomyopathy and elevates plasma lactate in transgenic AIDS mice.,11706060_0,-1,-1,-1,2053,-1,0.9998516,0.00014841105
2054,AIDS,11,12,96,100,Combined antiretroviral therapy causes cardiomyopathy and elevates plasma lactate in transgenic AIDS mice.,11706060_0,-1,-1,-1,2054,-1,0.010936353,0.9890637
2056,CM,12,13,78,80,Highly active antiretroviral therapy (HAART) is implicated in cardiomyopathy (CM) and in elevated plasma lactate (LA) in AIDS through mechanisms of mitochondrial dysfunction.,11706060_1,-1,-1,-1,2056,-1,0.00033208652,0.9996679
2057,lactate,18,19,105,112,Highly active antiretroviral therapy (HAART) is implicated in cardiomyopathy (CM) and in elevated plasma lactate (LA) in AIDS through mechanisms of mitochondrial dysfunction.,11706060_1,-1,-1,-1,2057,-1,0.9998636,0.00013636674
2058,LA,20,21,114,116,Highly active antiretroviral therapy (HAART) is implicated in cardiomyopathy (CM) and in elevated plasma lactate (LA) in AIDS through mechanisms of mitochondrial dysfunction.,11706060_1,-1,-1,-1,2058,-1,0.99980015,0.00019991395
2059,AIDS,23,24,121,125,Highly active antiretroviral therapy (HAART) is implicated in cardiomyopathy (CM) and in elevated plasma lactate (LA) in AIDS through mechanisms of mitochondrial dysfunction.,11706060_1,-1,-1,-1,2059,-1,0.0061995317,0.99380046
2061,AIDS,12,13,87,91,"To determine mitochondrial events from HAART in vivo, 8-week-old hemizygous transgenic AIDS mice (NL4-3Delta gag/pol; TG) and wild-type FVB/n littermates were treated with the HAART combination of zidovudine, lamivudine, and indinavir or vehicle control for 10 days or 35 days.",11706060_2,-1,-1,-1,2061,-1,0.008594256,0.9914057
2062,TG,20,21,118,120,"To determine mitochondrial events from HAART in vivo, 8-week-old hemizygous transgenic AIDS mice (NL4-3Delta gag/pol; TG) and wild-type FVB/n littermates were treated with the HAART combination of zidovudine, lamivudine, and indinavir or vehicle control for 10 days or 35 days.",11706060_2,-1,-1,-1,2062,-1,0.07520226,0.9247977
