,entities,start_tokens,end_tokens,start_chars,end_chars,text,pmid,lf_chemicals_distsv,lf_disease_distsv,olabel,orig_index,label,prob_0,prob_1
1266,ADR,27,28,158,161,We have studied the role of NO and its association with apoptosis in an experimental model of nephrotic syndrome induced by a single injection of adriamycin (ADR).,11208990_2,-1,-1,-1,1266,-1,0.6543613,0.34563866
1267,nitrite,12,13,68,75,METHODS: The alteration in the NO pathway was assessed by measuring nitrite levels in serum/urine and by evaluating the changes in vascular reactivity of the isolated perfused rat kidney (IPRK) system.,11208990_3,-1,-1,-1,1267,-1,0.9993304,0.0006695999
1269,aminoguanidine,21,22,107,121,"These two groups were then divided into: group 1, animals receiving saline; and group 2, animals receiving aminoguanidine (AG) which is a specific inhibitor of inducible-NO synthase.",11208990_5,-1,-1,-1,1269,-1,0.9994873,0.00051272026
1270,AG,23,24,123,125,"These two groups were then divided into: group 1, animals receiving saline; and group 2, animals receiving aminoguanidine (AG) which is a specific inhibitor of inducible-NO synthase.",11208990_5,-1,-1,-1,1270,-1,0.602514,0.3974859
1271,ADR,11,12,75,78,RESULTS: Histopathological examination of the kidneys of rats treated with ADR revealed focal areas of mesangial proliferation and mild tubulointerstitial inflammation.,11208990_7,-1,-1,-1,1271,-1,0.81241745,0.1875826
1272,tubulointerstitial inflammation,20,22,136,167,RESULTS: Histopathological examination of the kidneys of rats treated with ADR revealed focal areas of mesangial proliferation and mild tubulointerstitial inflammation.,11208990_7,-1,-1,-1,1272,-1,0.0006740778,0.999326
1274,P,15,16,101,102,They also had significantly higher levels of proteinuria compared with control and treatment groups (P < 0.05).,11208990_8,-1,-1,-1,1274,-1,0.52810186,0.47189814
1275,nitrite,1,2,6,13,Urine nitrite levels were significantly increased in the ADR-nephropathy group (P < 0.05).,11208990_9,-1,-1,-1,1275,-1,0.9993716,0.00062845816
1276,P,11,12,80,81,Urine nitrite levels were significantly increased in the ADR-nephropathy group (P < 0.05).,11208990_9,-1,-1,-1,1276,-1,0.48699167,0.5130083
1279,AG,2,3,15,17,Treatment with AG prevented the impairment of renal vascular bed responses and reduced both urine nitrite levels and apoptosis to control levels.,11208990_14,-1,-1,-1,1279,-1,0.1255151,0.87448484
1280,nitrite,15,16,98,105,Treatment with AG prevented the impairment of renal vascular bed responses and reduced both urine nitrite levels and apoptosis to control levels.,11208990_14,-1,-1,-1,1280,-1,0.9993923,0.00060770597
1282,melatonin,3,4,16,25,Dual effects of melatonin on barbiturate-induced narcosis in rats.,11226639_0,-1,-1,-1,1282,-1,0.99934214,0.0006578602
1283,narcosis,6,7,49,57,Dual effects of melatonin on barbiturate-induced narcosis in rats.,11226639_0,-1,-1,-1,1283,-1,0.006042545,0.9939574
1284,Melatonin,0,1,0,9,"Melatonin affects the circadian sleep/wake cycle, but it is not clear whether it may influence drug-induced narcosis.",11226639_1,-1,-1,-1,1284,-1,0.99942136,0.0005786435
1285,narcosis,17,18,108,116,"Melatonin affects the circadian sleep/wake cycle, but it is not clear whether it may influence drug-induced narcosis.",11226639_1,-1,-1,-1,1285,-1,0.014017197,0.98598284
1286,Sodium thiopenthal,0,2,0,18,"Sodium thiopenthal was administered intraperitoneally into male rats pre-treated with melatonin (0.05, 0.5, 5 and 50 mg/kg).",11226639_2,-1,-1,-1,1286,-1,0.9993587,0.00064131
1287,melatonin,10,11,86,95,"Sodium thiopenthal was administered intraperitoneally into male rats pre-treated with melatonin (0.05, 0.5, 5 and 50 mg/kg).",11226639_2,-1,-1,-1,1287,-1,0.9994299,0.00057005155
1288,Melatonin,0,1,0,9,"Melatonin pre-treatment affected in a dual manner barbiturate narcosis, however, no dose-effect correlation was found.",11226639_3,-1,-1,-1,1288,-1,0.99938273,0.0006172595
1289,barbiturate narcosis,7,9,50,70,"Melatonin pre-treatment affected in a dual manner barbiturate narcosis, however, no dose-effect correlation was found.",11226639_3,-1,-1,-1,1289,-1,0.96228933,0.0377107
1290,barbiturate narcosis,14,16,78,98,"In particular, low doses reduced the latency to and prolonged the duration of barbiturate narcosis.",11226639_4,-1,-1,-1,1290,-1,0.9865363,0.013463728
1291,contrast,1,2,3,11,"In contrast, the highest dose of melatonin (50 mg/kg) caused a paradoxical increase in the latency and produced a sustained reduction of the duration of narcosis, and a reduction in mortality rate.",11226639_5,-1,-1,-1,1291,-1,0.28015873,0.71984124
1292,melatonin,7,8,33,42,"In contrast, the highest dose of melatonin (50 mg/kg) caused a paradoxical increase in the latency and produced a sustained reduction of the duration of narcosis, and a reduction in mortality rate.",11226639_5,-1,-1,-1,1292,-1,0.9994753,0.0005247559
1293,narcosis,28,29,153,161,"In contrast, the highest dose of melatonin (50 mg/kg) caused a paradoxical increase in the latency and produced a sustained reduction of the duration of narcosis, and a reduction in mortality rate.",11226639_5,-1,-1,-1,1293,-1,0.07154263,0.9284574
1294,Melatonin,0,1,0,9,Melatonin 0.5 and 5 mg/kg influenced the duration but not the latency of ketamine- or diazepam-induced narcosis.,11226639_6,-1,-1,-1,1294,-1,0.9993808,0.0006190957
1295,narcosis,16,17,103,111,Melatonin 0.5 and 5 mg/kg influenced the duration but not the latency of ketamine- or diazepam-induced narcosis.,11226639_6,-1,-1,-1,1295,-1,0.00042886432,0.99957114
1296,melatonin,6,7,25,34,"Thus, the dual action of melatonin on pharmacological narcosis seems to be specific for the barbiturate mechanism of action.",11226639_7,-1,-1,-1,1296,-1,0.99940825,0.0005917066
1297,narcosis,9,10,54,62,"Thus, the dual action of melatonin on pharmacological narcosis seems to be specific for the barbiturate mechanism of action.",11226639_7,-1,-1,-1,1297,-1,0.27556556,0.7244345
1298,barbiturate,16,17,92,103,"Thus, the dual action of melatonin on pharmacological narcosis seems to be specific for the barbiturate mechanism of action.",11226639_7,-1,-1,-1,1298,-1,0.9993389,0.000661039
1305,Myocet,5,6,30,36,"PURPOSE: To determine whether Myocet (liposome-encapsulated doxorubicin; The Liposome Company, Elan Corporation, Princeton, NJ) in combination with cyclophosphamide significantly reduces doxorubicin cardiotoxicity while providing comparable antitumor efficacy in first-line treatment of metastatic breast cancer (MBC).",11230490_1,-1,-1,-1,1305,-1,0.0009525039,0.99904746
1308,doxorubicin cardiotoxicity,27,29,187,213,"PURPOSE: To determine whether Myocet (liposome-encapsulated doxorubicin; The Liposome Company, Elan Corporation, Princeton, NJ) in combination with cyclophosphamide significantly reduces doxorubicin cardiotoxicity while providing comparable antitumor efficacy in first-line treatment of metastatic breast cancer (MBC).",11230490_1,-1,-1,-1,1308,-1,0.008900458,0.99109954
1310,MBC,42,43,313,316,"PURPOSE: To determine whether Myocet (liposome-encapsulated doxorubicin; The Liposome Company, Elan Corporation, Princeton, NJ) in combination with cyclophosphamide significantly reduces doxorubicin cardiotoxicity while providing comparable antitumor efficacy in first-line treatment of metastatic breast cancer (MBC).",11230490_1,-1,-1,-1,1310,-1,0.54400635,0.45599368
1311,MBC,9,10,61,64,"PATIENTS AND METHODS: Two hundred ninety-seven patients with MBC and no prior chemotherapy for metastatic disease were randomized to receive either 60 mg/m(2) of Myocet (M) or conventional doxorubicin (A), in combination with 600 mg/m(2) of cyclophosphamide (C), every 3 weeks until disease progression or unacceptable toxicity.",11230490_2,-1,-1,-1,1311,-1,0.20139673,0.7986033
1312,Myocet,26,27,162,168,"PATIENTS AND METHODS: Two hundred ninety-seven patients with MBC and no prior chemotherapy for metastatic disease were randomized to receive either 60 mg/m(2) of Myocet (M) or conventional doxorubicin (A), in combination with 600 mg/m(2) of cyclophosphamide (C), every 3 weeks until disease progression or unacceptable toxicity.",11230490_2,-1,-1,-1,1312,-1,0.13775976,0.86224025
1315,C,46,47,259,260,"PATIENTS AND METHODS: Two hundred ninety-seven patients with MBC and no prior chemotherapy for metastatic disease were randomized to receive either 60 mg/m(2) of Myocet (M) or conventional doxorubicin (A), in combination with 600 mg/m(2) of cyclophosphamide (C), every 3 weeks until disease progression or unacceptable toxicity.",11230490_2,-1,-1,-1,1315,-1,0.9367326,0.06326739
1316,disease progression,53,55,283,302,"PATIENTS AND METHODS: Two hundred ninety-seven patients with MBC and no prior chemotherapy for metastatic disease were randomized to receive either 60 mg/m(2) of Myocet (M) or conventional doxorubicin (A), in combination with 600 mg/m(2) of cyclophosphamide (C), every 3 weeks until disease progression or unacceptable toxicity.",11230490_2,-1,-1,-1,1316,-1,0.000302417,0.99969757
1319,congestive heart failure,19,22,145,169,"Cardiotoxicity was defined by reductions in left-ventricular ejection fraction, assessed by serial multigated radionuclide angiography scans, or congestive heart failure (CHF).",11230490_3,-1,-1,-1,1319,-1,0.00029037285,0.99970955
1320,CHF,23,24,171,174,"Cardiotoxicity was defined by reductions in left-ventricular ejection fraction, assessed by serial multigated radionuclide angiography scans, or congestive heart failure (CHF).",11230490_3,-1,-1,-1,1320,-1,0.00030153635,0.9996985
1322,MC,5,6,24,26,RESULTS: Six percent of MC patients versus 21% (including five cases of CHF) of AC patients developed cardiotoxicity (P =.0002).,11230490_5,-1,-1,-1,1322,-1,0.00040755313,0.9995925
1323,CHF,15,16,72,75,RESULTS: Six percent of MC patients versus 21% (including five cases of CHF) of AC patients developed cardiotoxicity (P =.0002).,11230490_5,-1,-1,-1,1323,-1,0.00032203132,0.999678
1325,P,23,24,118,119,RESULTS: Six percent of MC patients versus 21% (including five cases of CHF) of AC patients developed cardiotoxicity (P =.0002).,11230490_5,-1,-1,-1,1325,-1,0.46974888,0.5302511
1327,MC,13,14,76,78,"Median cumulative doxorubicin dose at onset was more than 2,220 mg/m(2) for MC versus 480 mg/m(2) for AC (P =.0001, hazard ratio, 5.04).",11230490_6,-1,-1,-1,1327,-1,0.0011312476,0.99886876
1328,P,21,22,106,107,"Median cumulative doxorubicin dose at onset was more than 2,220 mg/m(2) for MC versus 480 mg/m(2) for AC (P =.0001, hazard ratio, 5.04).",11230490_6,-1,-1,-1,1328,-1,0.41574684,0.5842532
1329,MC,0,1,0,2,MC patients also experienced less grade 4 neutropenia.,11230490_7,-1,-1,-1,1329,-1,0.00090096716,0.999099
1331,MC,3,4,22,24,"Antitumor efficacy of MC versus AC was comparable: objective response rates, 43% versus 43%; median time to progression, 5.1% versus 5.5 months; median time to treatment failure, 4.6 versus 4.4 months; and median survival, 19 versus 16 months.",11230490_8,-1,-1,-1,1331,-1,0.02167219,0.9783278
1332,Myocet,2,3,12,18,"CONCLUSION: Myocet improves the therapeutic index of doxorubicin by significantly reducing cardiotoxicity and grade 4 neutropenia and provides comparable antitumor efficacy, when used in combination with cyclophosphamide as first-line therapy for MBC.",11230490_9,-1,-1,-1,1332,-1,0.016721718,0.98327833
1337,MBC,33,34,247,250,"CONCLUSION: Myocet improves the therapeutic index of doxorubicin by significantly reducing cardiotoxicity and grade 4 neutropenia and provides comparable antitumor efficacy, when used in combination with cyclophosphamide as first-line therapy for MBC.",11230490_9,-1,-1,-1,1337,-1,0.6448385,0.3551615
1339,nitric oxide,9,11,58,70,"The effects of N-nitro-L-arginine-methyl ester (L-NAME) a nitric oxide (NO) synthase inhibitor and L-arginine, a NO precursor, were investigated on lidocaine-induced convulsions.",11243580_1,-1,-1,-1,1339,-1,0.99926895,0.00073106436
1347,contrast,1,2,3,11,"In contrast, the L-arginine treatment increased the incidence of lidocaine (80 mg/kg, i.p.)-induced convulsions significantly.",11243580_6,-1,-1,-1,1347,-1,0.27915046,0.7208496
1351,cyclophosphamide cytotoxicity,6,8,56,85,Erythropoietin restores the anemia-induced reduction in cyclophosphamide cytotoxicity in rat tumors.,11245434_0,-1,-1,-1,1351,-1,0.22167775,0.7783223
1354,cytotoxicity,23,24,131,143,The aim of this study was to examine the impact of anemia prevention by recombinant human erythropoietin (rHuEPO) treatment on the cytotoxicity of cyclophosphamide in solid experimental tumors.,11245434_1,-1,-1,-1,1354,-1,0.0003009361,0.9996991
1365,se,10,11,74,76,Neither carboplatin nor rHuEPO treatment influenced tumor growth rate per se.,11245434_6,-1,-1,-1,1365,-1,0.19203994,0.80796003
1372,cytotoxicity,7,8,63,75,"These results suggest that chemotherapy-induced anemia reduces cytotoxicity of cyclophosphamide in tumors, whereas correction of anemia by rHuEPO treatment (epoetin alpha) increases the sensitivity, probably as a result of an improved oxygen supply to tumor tissue.",11245434_10,-1,-1,-1,1372,-1,0.00028857042,0.99971145
1387,Graves' disease,6,9,34,49,"RESULTS: A 25-year-old woman with Graves' disease had a febrile illness and evidence of pericarditis, which was confirmed by biopsy.",11250767_4,-1,-1,-1,1387,-1,0.004482789,0.9955172
1388,febrile illness,11,13,56,71,"RESULTS: A 25-year-old woman with Graves' disease had a febrile illness and evidence of pericarditis, which was confirmed by biopsy.",11250767_4,-1,-1,-1,1388,-1,0.00031190852,0.99968815
1400,solitary kidney,11,13,80,95,Repeated transient anuria following losartan administration in a patient with a solitary kidney.,11256525_0,-1,-1,-1,1400,-1,0.00031749668,0.99968255
1402,solitary kidney,11,13,60,75,We report the case of a 70-year-old hypertensive man with a solitary kidney and chronic renal insufficiency who developed two episodes of transient anuria after losartan administration.,11256525_1,-1,-1,-1,1402,-1,0.00029832034,0.9997017
1403,chronic renal insufficiency,14,17,80,107,We report the case of a 70-year-old hypertensive man with a solitary kidney and chronic renal insufficiency who developed two episodes of transient anuria after losartan administration.,11256525_1,-1,-1,-1,1403,-1,0.00029980633,0.9997002
1406,myocardial infarction,5,7,26,47,"He was hospitalized for a myocardial infarction with pulmonary edema, treated with high-dose diuretics.",11256525_2,-1,-1,-1,1406,-1,0.00031077905,0.9996892
1407,pulmonary edema,8,10,53,68,"He was hospitalized for a myocardial infarction with pulmonary edema, treated with high-dose diuretics.",11256525_2,-1,-1,-1,1407,-1,0.00030599325,0.999694
1408,systolic dysfunction losartan,3,6,14,43,Due to severe systolic dysfunction losartan was prescribed.,11256525_3,-1,-1,-1,1408,-1,0.8314446,0.16855533
1409,mg,7,8,35,37,"Surprisingly, the first dose of 50 mg of losartan resulted in a sudden anuria, which lasted eight hours despite high-dose furosemide and amine infusion.",11256525_4,-1,-1,-1,1409,-1,0.6858845,0.31411552
1413,amine,24,25,137,142,"Surprisingly, the first dose of 50 mg of losartan resulted in a sudden anuria, which lasted eight hours despite high-dose furosemide and amine infusion.",11256525_4,-1,-1,-1,1413,-1,0.9993969,0.0006031024
1415,mg,18,19,90,92,"One week later, by mistake, losartan was prescribed again and after the second dose of 50 mg, the patient developed a second episode of transient anuria lasting 10 hours.",11256525_5,-1,-1,-1,1415,-1,0.9993998,0.0006002314
1418,renal artery stenosis,10,13,45,66,"Ultimately, an arteriography showed a 70-80% renal artery stenosis.",11256525_7,-1,-1,-1,1418,-1,0.00035494828,0.999645
1419,renal artery stenosis,4,7,17,38,"In this patient, renal artery stenosis combined with heart failure and diuretic therapy certainly resulted in a strong activation of the renin-angiotensin system (RAS).",11256525_8,-1,-1,-1,1419,-1,0.00030079324,0.99969923
1420,heart failure,9,11,53,66,"In this patient, renal artery stenosis combined with heart failure and diuretic therapy certainly resulted in a strong activation of the renin-angiotensin system (RAS).",11256525_8,-1,-1,-1,1420,-1,0.00028581618,0.9997142
1421,diuretic,12,13,71,79,"In this patient, renal artery stenosis combined with heart failure and diuretic therapy certainly resulted in a strong activation of the renin-angiotensin system (RAS).",11256525_8,-1,-1,-1,1421,-1,0.8292094,0.17079063
1423,angiotensin II,8,10,46,60,This case report highlights the fact that the angiotensin II receptor antagonist losartan can cause serious unexpected complications in patients with renovascular disease and should be used with extreme caution in this setting.,11256525_10,-1,-1,-1,1423,-1,0.99714464,0.0028553337
1425,renovascular disease,21,23,150,170,This case report highlights the fact that the angiotensin II receptor antagonist losartan can cause serious unexpected complications in patients with renovascular disease and should be used with extreme caution in this setting.,11256525_10,-1,-1,-1,1425,-1,0.00031624147,0.99968374
1427,CIPS,5,6,45,49,Calcineurin-inhibitor induced pain syndrome (CIPS): a severe disabling complication after organ transplantation.,11263551_0,-1,-1,-1,1427,-1,0.006624856,0.9933751
1431,oedema,6,7,52,58,Magnetic resonance imaging demonstrated bone marrow oedema in the painful bones.,11263551_5,-1,-1,-1,1431,-1,0.00033139423,0.9996686
1432,painful,9,10,66,73,Magnetic resonance imaging demonstrated bone marrow oedema in the painful bones.,11263551_5,-1,-1,-1,1432,-1,0.00037195307,0.99962807
1435,reflex sympathetic dystrophy,12,15,65,93,"Pain was not explained by other diseases causing foot pain, like reflex sympathetic dystrophy, polyneuropathy, Morton's neuralgia, gout, osteoporosis, avascular necrosis, intermittent claudication, orthopaedic foot deformities, stress fractures, and hyperparathyroidism.",11263551_6,-1,-1,-1,1435,-1,0.00034055492,0.9996594
1437,Morton's neuralgia,18,21,111,129,"Pain was not explained by other diseases causing foot pain, like reflex sympathetic dystrophy, polyneuropathy, Morton's neuralgia, gout, osteoporosis, avascular necrosis, intermittent claudication, orthopaedic foot deformities, stress fractures, and hyperparathyroidism.",11263551_6,-1,-1,-1,1437,-1,0.0076530585,0.9923469
1438,gout,22,23,131,135,"Pain was not explained by other diseases causing foot pain, like reflex sympathetic dystrophy, polyneuropathy, Morton's neuralgia, gout, osteoporosis, avascular necrosis, intermittent claudication, orthopaedic foot deformities, stress fractures, and hyperparathyroidism.",11263551_6,-1,-1,-1,1438,-1,0.0036246667,0.99637526
1440,avascular necrosis,26,28,151,169,"Pain was not explained by other diseases causing foot pain, like reflex sympathetic dystrophy, polyneuropathy, Morton's neuralgia, gout, osteoporosis, avascular necrosis, intermittent claudication, orthopaedic foot deformities, stress fractures, and hyperparathyroidism.",11263551_6,-1,-1,-1,1440,-1,0.0004954573,0.99950457
1441,intermittent claudication,29,31,171,196,"Pain was not explained by other diseases causing foot pain, like reflex sympathetic dystrophy, polyneuropathy, Morton's neuralgia, gout, osteoporosis, avascular necrosis, intermittent claudication, orthopaedic foot deformities, stress fractures, and hyperparathyroidism.",11263551_6,-1,-1,-1,1441,-1,0.00032781047,0.9996722
1442,foot deformities,33,35,210,226,"Pain was not explained by other diseases causing foot pain, like reflex sympathetic dystrophy, polyneuropathy, Morton's neuralgia, gout, osteoporosis, avascular necrosis, intermittent claudication, orthopaedic foot deformities, stress fractures, and hyperparathyroidism.",11263551_6,-1,-1,-1,1442,-1,0.0003372263,0.99966276
1443,stress fractures,36,38,228,244,"Pain was not explained by other diseases causing foot pain, like reflex sympathetic dystrophy, polyneuropathy, Morton's neuralgia, gout, osteoporosis, avascular necrosis, intermittent claudication, orthopaedic foot deformities, stress fractures, and hyperparathyroidism.",11263551_6,-1,-1,-1,1443,-1,0.00032795523,0.99967206
1444,hyperparathyroidism,40,41,250,269,"Pain was not explained by other diseases causing foot pain, like reflex sympathetic dystrophy, polyneuropathy, Morton's neuralgia, gout, osteoporosis, avascular necrosis, intermittent claudication, orthopaedic foot deformities, stress fractures, and hyperparathyroidism.",11263551_6,-1,-1,-1,1444,-1,0.001020549,0.9989794
1446,calcium channel blockers,12,15,85,109,The reduction of cyclosporine- or tacrolimus trough levels and the administration of calcium channel blockers led to relief of pain.,11263551_7,-1,-1,-1,1446,-1,0.9992161,0.0007839299
1449,CIPS,6,7,49,53,"The Calcineurin-inhibitor Induced Pain Syndrome (CIPS) is a rare but severe side effect of cyclosporine or tacrolimus and is accurately diagnosed by its typical presentation, magnetic resonance imaging and bone scans.",11263551_8,-1,-1,-1,1449,-1,0.0083266655,0.9916733
1452,lead,6,7,41,45,Incorrect diagnosis of the syndrome will lead to a significant reduction of life quality in patients suffering from CIPS.,11263551_9,-1,-1,-1,1452,-1,0.47924438,0.5207556
1453,CIPS,18,19,116,120,Incorrect diagnosis of the syndrome will lead to a significant reduction of life quality in patients suffering from CIPS.,11263551_9,-1,-1,-1,1453,-1,0.26290315,0.73709685
1454,haemorrhagic myocarditis,1,3,6,30,Fatal haemorrhagic myocarditis secondary to cyclophosphamide therapy.,11271907_0,-1,-1,-1,1454,-1,0.00046758517,0.99953246
1456,Haemorrhagic myocarditis,0,2,0,24,Haemorrhagic myocarditis is a rare but important complication of cyclophosphamide therapy.,11271907_1,-1,-1,-1,1456,-1,0.00031880275,0.99968123
1459,Anthracyclines,0,1,0,14,"Anthracyclines are effective antineoplastic drugs, but they frequently cause dose-related cardiotoxicity.",11279304_1,-1,-1,-1,1459,-1,0.9994246,0.000575402
1460,antineoplastic drugs,3,5,29,49,"Anthracyclines are effective antineoplastic drugs, but they frequently cause dose-related cardiotoxicity.",11279304_1,-1,-1,-1,1460,-1,0.98775405,0.012245889
1466,acute leukemia,29,31,191,205,We measured the plasma level of brain natriuretic peptide (BNP) to determine whether BNP might serve as a simple diagnostic indicator of anthracycline-induced cardiotoxicity in patients with acute leukemia treated with a daunorubicin (DNR)-containing regimen.,11279304_3,-1,-1,-1,1466,-1,0.00029813807,0.9997018
1468,acute leukemia,3,5,23,37,Thirteen patients with acute leukemia were treated with a DNR-containing regimen.,11279304_4,-1,-1,-1,1468,-1,0.00032648307,0.9996735
1469,ANP,8,9,49,52,The plasma levels of atrial natriuretic peptide (ANP) and BNP were measured at the time of radionuclide angiography.,11279304_6,-1,-1,-1,1469,-1,0.9728574,0.027142577
1470,congestive heart failure,3,6,25,49,Three patients developed congestive heart failure after the completion of chemotherapy.,11279304_7,-1,-1,-1,1470,-1,0.00030423832,0.9996958
1471,heart failure,7,9,51,64,Five patients were diagnosed as having subclinical heart failure after the completion of chemotherapy.,11279304_8,-1,-1,-1,1471,-1,0.00031055365,0.99968946
1472,heart failure,13,15,75,88,The plasma levels of BNP in all the patients with clinical and subclinical heart failure increased above the normal limit (40 pg/ml) before the detection of clinical or subclinical heart failure by radionuclide angiography.,11279304_9,-1,-1,-1,1472,-1,0.00031544745,0.9996846
1473,heart failure,31,33,181,194,The plasma levels of BNP in all the patients with clinical and subclinical heart failure increased above the normal limit (40 pg/ml) before the detection of clinical or subclinical heart failure by radionuclide angiography.,11279304_9,-1,-1,-1,1473,-1,0.0003146845,0.9996853
1474,heart failure,13,15,64,77,"On the other hand, BNP did not increase in the patients without heart failure given DNR, even at more than 700 mg/m(2).",11279304_10,-1,-1,-1,1474,-1,0.00031833354,0.9996817
1475,DNR,16,17,84,87,"On the other hand, BNP did not increase in the patients without heart failure given DNR, even at more than 700 mg/m(2).",11279304_10,-1,-1,-1,1475,-1,0.8528544,0.14714569
1476,ANP,4,5,20,23,The plasma level of ANP did not always increase in all the patients with clinical and subclinical heart failure.,11279304_11,-1,-1,-1,1476,-1,0.98883563,0.01116441
1477,heart failure,17,19,98,111,The plasma level of ANP did not always increase in all the patients with clinical and subclinical heart failure.,11279304_11,-1,-1,-1,1477,-1,0.00032492864,0.99967504
1480,atrial fibrillation,4,6,24,43,Effects of verapamil on atrial fibrillation and its electrophysiological determinants in dogs.,11282081_0,-1,-1,-1,1480,-1,0.0003075199,0.99969256
1481,atrial fibrillation,11,13,93,112,BACKGROUND: Atrial tachycardia-induced remodeling promotes the occurrence and maintenance of atrial fibrillation (AF) and decreases L-type Ca(2+) current.,11282081_1,-1,-1,-1,1481,-1,0.0003070014,0.99969304
1482,AF,14,15,114,116,BACKGROUND: Atrial tachycardia-induced remodeling promotes the occurrence and maintenance of atrial fibrillation (AF) and decreases L-type Ca(2+) current.,11282081_1,-1,-1,-1,1482,-1,0.0004509133,0.9995491
1483,AF,15,16,89,91,"There is also a clinical suggestion that acute L-type Ca(2) channel blockade can promote AF, consistent with an AF promoting effect of Ca(2+) channel inhibition.",11282081_2,-1,-1,-1,1483,-1,0.0013831675,0.9986168
1484,AF,20,21,112,114,"There is also a clinical suggestion that acute L-type Ca(2) channel blockade can promote AF, consistent with an AF promoting effect of Ca(2+) channel inhibition.",11282081_2,-1,-1,-1,1484,-1,0.002282249,0.99771774
1485,AF,8,9,49,51,"METHODS: To evaluate the potential mechanisms of AF promotion by Ca(2+) channel blockers, we administered verapamil to morphine-chloralose anesthetized dogs.",11282081_3,-1,-1,-1,1485,-1,0.000565412,0.99943453
1489,nadolol,13,14,81,88,Diltiazem was used as a comparison drug and autonomic blockade with atropine and nadolol was applied in some experiments.,11282081_4,-1,-1,-1,1489,-1,0.99933124,0.0006688247
1490,AF,12,13,89,91,Epicardial mapping with 240 epicardial electrodes was used to evaluate activation during AF.,11282081_5,-1,-1,-1,1490,-1,0.0005047091,0.99949527
1492,AF,4,5,26,28,"RESULTS: Verapamil caused AF promotion in six dogs, increasing mean duration of AF induced by burst pacing, from 8+/-4 s (mean+/-S.E.) to 95+/-39 s (P<0.01 vs. control) at a loading dose of 0.1 mg/kg and 228+/-101 s (P<0.0005 vs. control) at a dose of 0.2 mg/kg.",11282081_6,-1,-1,-1,1492,-1,0.0004353798,0.9995646
1493,AF,14,15,80,82,"RESULTS: Verapamil caused AF promotion in six dogs, increasing mean duration of AF induced by burst pacing, from 8+/-4 s (mean+/-S.E.) to 95+/-39 s (P<0.01 vs. control) at a loading dose of 0.1 mg/kg and 228+/-101 s (P<0.0005 vs. control) at a dose of 0.2 mg/kg.",11282081_6,-1,-1,-1,1493,-1,0.00055276806,0.99944717
1494,P<0.01,30,31,149,155,"RESULTS: Verapamil caused AF promotion in six dogs, increasing mean duration of AF induced by burst pacing, from 8+/-4 s (mean+/-S.E.) to 95+/-39 s (P<0.01 vs. control) at a loading dose of 0.1 mg/kg and 228+/-101 s (P<0.0005 vs. control) at a dose of 0.2 mg/kg.",11282081_6,-1,-1,-1,1494,-1,0.3235375,0.67646253
1495,P<0.0005,45,46,217,225,"RESULTS: Verapamil caused AF promotion in six dogs, increasing mean duration of AF induced by burst pacing, from 8+/-4 s (mean+/-S.E.) to 95+/-39 s (P<0.01 vs. control) at a loading dose of 0.1 mg/kg and 228+/-101 s (P<0.0005 vs. control) at a dose of 0.2 mg/kg.",11282081_6,-1,-1,-1,1495,-1,0.6349503,0.36504972
1498,ms,17,18,105,107,"In these experiments, verapamil shortened mean effective refractory period (ERP) from 122+/-5 to 114+/-4 ms (P<0.02) at a cycle length of 300 ms, decreased ERP heterogeneity (from 15+/-1 to 10+/-1%, P<0.05), heterogeneously accelerated atrial conduction and decreased the cycle length of AF (94+/-4 to 84+/-3 ms, P<0.005).",11282081_8,-1,-1,-1,1498,-1,0.20691814,0.7930819
1499,P<0.02,19,20,109,115,"In these experiments, verapamil shortened mean effective refractory period (ERP) from 122+/-5 to 114+/-4 ms (P<0.02) at a cycle length of 300 ms, decreased ERP heterogeneity (from 15+/-1 to 10+/-1%, P<0.05), heterogeneously accelerated atrial conduction and decreased the cycle length of AF (94+/-4 to 84+/-3 ms, P<0.005).",11282081_8,-1,-1,-1,1499,-1,0.40028155,0.5997184
1500,ms,27,28,142,144,"In these experiments, verapamil shortened mean effective refractory period (ERP) from 122+/-5 to 114+/-4 ms (P<0.02) at a cycle length of 300 ms, decreased ERP heterogeneity (from 15+/-1 to 10+/-1%, P<0.05), heterogeneously accelerated atrial conduction and decreased the cycle length of AF (94+/-4 to 84+/-3 ms, P<0.005).",11282081_8,-1,-1,-1,1500,-1,0.58748525,0.41251475
1501,P<0.05,39,40,199,205,"In these experiments, verapamil shortened mean effective refractory period (ERP) from 122+/-5 to 114+/-4 ms (P<0.02) at a cycle length of 300 ms, decreased ERP heterogeneity (from 15+/-1 to 10+/-1%, P<0.05), heterogeneously accelerated atrial conduction and decreased the cycle length of AF (94+/-4 to 84+/-3 ms, P<0.005).",11282081_8,-1,-1,-1,1501,-1,0.4460016,0.5539984
1502,AF,52,53,288,290,"In these experiments, verapamil shortened mean effective refractory period (ERP) from 122+/-5 to 114+/-4 ms (P<0.02) at a cycle length of 300 ms, decreased ERP heterogeneity (from 15+/-1 to 10+/-1%, P<0.05), heterogeneously accelerated atrial conduction and decreased the cycle length of AF (94+/-4 to 84+/-3 ms, P<0.005).",11282081_8,-1,-1,-1,1502,-1,0.00059843523,0.99940157
